PDB ID,Chain ID,Resolution,Chain Length
"5C22","D","2.30","279"
"5C22","A","2.30","279"
"5C2Z","A","1.96","255"
"5C2Z","B","1.96","255"
"5C33","A","1.21","198"
"5C33","B","1.21","198"
"5C4Y","A","1.77","184"
"5C4Y","B","1.77","184"
"5C50","A","1.63","198"
"5C50","B","1.63","194"
"5C5A","A","1.15","92"
"5C5A","B","1.15","92"
"5C5G","A","1.25","254"
"5C5S","A","2.20","232"
"5C5S","B","2.20","232"
"5C5S","C","2.20","232"
"5C5S","D","2.20","232"
"5C5T","B","1.60","228"
"5C5T","A","1.60","228"
"5C5Z","A","1.45","137"
"5C5Z","B","1.45","137"
"5C68","A","1.46","126"
"5C6K","A","1.90","292"
"5C6K","B","1.90","292"
"5C6M","D","1.76","265"
"5C6M","A","1.76","265"
"5C6M","B","1.76","265"
"5C6M","C","1.76","265"
"5C6S","A","1.30","130"
"5C79","A","1.60","150"
"5C79","B","1.60","150"
"5C7H","A","1.30","281"
"5C8A","A","2.15","206"
"5C8A","B","2.15","206"
"5C8A","C","2.15","206"
"5C8A","D","2.15","206"
"5C8C","A","2.50","297"
"5C8G","A","1.95","136"
"5C8G","B","1.95","136"
"5C8H","A","2.01","121"
"5C8Q","B","1.90","154"
"5C8W","E","1.80","143"
"5C8W","A","1.80","143"
"5C8W","F","1.80","143"
"5C8W","B","1.80","143"
"5C8W","C","1.80","143"
"5C8W","D","1.80","143"
"5C8Z","A","1.60","284"
"5C8Z","B","1.60","284"
"5C9F","B","2.00","139"
"5C9F","C","2.00","139"
"5C9F","D","2.00","139"
"5C9F","A","2.00","139"
"5CAI","B","2.30","56"
"5CAI","C","2.30","56"
"5CAI","D","2.30","56"
"5CAI","E","2.30","56"
"5CAI","A","2.30","56"
"5CAI","F","2.30","56"
"5CAJ","A","1.65","278"
"5CAJ","B","1.65","278"
"5CAM","C","2.17","86"
"5CAM","D","2.17","86"
"5CAM","A","2.17","86"
"5CAM","B","2.17","86"
"5CB8","A","1.88","197"
"5CB8","B","1.88","197"
"5CBX","B","2.00","105"
"5CBX","E","2.00","105"
"5CBX","F","2.00","105"
"5CBX","A","2.00","105"
"5CBY","B","2.00","105"
"5CBY","A","2.00","105"
"5CBZ","A","2.20","105"
"5CBZ","B","2.20","105"
"5CBZ","E","2.20","105"
"5CBZ","F","2.20","105"
"5CC0","A","2.40","85"
"5CC0","B","2.40","85"
"5CCB","A","2.00","289"
"5CCX","A","2.10","289"
"5CDK","A","1.50","183"
"5CDM","B","2.50","190"
"5CDM","D","2.50","190"
"5CDP","B","2.45","190"
"5CDP","D","2.45","190"
"5CE7","A","2.00","140"
"5CEG","A","1.59","93"
"5CEG","B","1.59","117"
"5CEG","C","1.59","93"
"5CEG","D","1.59","117"
"5CEM","A","2.10","292"
"5CEN","A","1.70","300"
"5CES","A","2.10","102"
"5CES","B","2.10","102"
"5CFF","A","2.50","95"
"5CFF","F","2.50","72"
"5CFF","B","2.50","95"
"5CFF","G","2.50","72"
"5CFF","C","2.50","95"
"5CFF","H","2.50","72"
"5CFF","D","2.50","95"
"5CFF","E","2.50","72"
"5CFG","A","1.80","275"
"5CFJ","A","1.25","152"
"5CFT","A","1.50","185"
"5CGE","D","1.62","277"
"5CGE","E","1.62","277"
"5CGE","A","1.62","277"
"5CGE","F","1.62","277"
"5CGE","B","1.62","277"
"5CGE","C","1.62","277"
"5CGQ","A","1.18","268"
"5CGZ","B","2.10","240"
"5CGZ","A","2.10","240"
"5CHI","A","2.47","230"
"5CHI","B","2.47","230"
"5CHI","C","2.47","230"
"5CHL","A","1.89","74"
"5CHO","E","2.37","196"
"5CHO","A","2.37","196"
"5CHO","F","2.37","196"
"5CHO","B","2.37","196"
"5CHO","G","2.37","196"
"5CHO","C","2.37","196"
"5CHO","H","2.37","196"
"5CHO","D","2.37","196"
"5CHX","A","2.30","214"
"5CHX","B","2.30","214"
"5CHZ","A","1.83","192"
"5CIV","A","1.38","184"
"5CJ1","F","2.10","101"
"5CJ1","B","2.10","101"
"5CJ1","G","2.10","101"
"5CJ1","C","2.10","101"
"5CJ1","H","2.10","101"
"5CJ1","D","2.10","101"
"5CJ1","E","2.10","101"
"5CJ1","A","2.10","101"
"5CJ3","A","1.65","135"
"5CJ3","B","1.65","135"
"5CJ9","A","2.41","146"
"5CJJ","A","2.42","191"
"5CJJ","B","2.42","191"
"5CK9","A","1.90","117"
"5CK9","B","1.90","117"
"5CKT","A","2.00","99"
"5CKT","B","2.00","99"
"5CKT","C","2.00","99"
"5CL2","B","2.30","252"
"5CL2","A","2.30","252"
"5CL3","A","1.97","233"
"5CL4","A","1.87","241"
"5CL5","A","1.57","241"
"5CL6","A","1.54","241"
"5CL7","A","1.44","241"
"5CL8","A","1.38","241"
"5CL9","A","1.54","241"
"5CLA","A","1.54","241"
"5CLB","A","1.77","241"
"5CLC","A","1.73","241"
"5CLD","A","1.54","241"
"5CLE","A","1.73","241"
"5CLL","D","2.45","167"
"5CLL","B","2.45","167"
"5CLV","F","2.50","65"
"5CLV","I","2.50","65"
"5CLV","A","2.50","96"
"5CLV","J","2.50","65"
"5CLV","B","2.50","96"
"5CLV","M","2.50","65"
"5CLV","E","2.50","65"
"5CLV","N","2.50","65"
"5CM0","A","1.90","292"
"5CM0","B","1.90","292"
"5CM0","C","1.90","292"
"5CM2","Z","2.50","205"
"5CM3","B","2.30","97"
"5CM3","A","2.30","97"
"5CM4","A","2.40","125"
"5CM4","B","2.40","125"
"5CML","B","1.56","263"
"5CML","A","1.56","263"
"5CN0","A","1.90","73"
"5CNW","A","1.65","260"
"5COF","A","1.35","173"
"5COL","B","2.25","161"
"5COL","A","2.25","161"
"5COW","A","1.60","247"
"5COY","A","1.44","65"
"5COY","B","1.44","65"
"5CPG","A","1.69","155"
"5CPG","B","1.69","155"
"5CPH","A","1.20","212"
"5CPH","B","1.20","212"
"5CQ2","A","1.40","90"
"5CQE","A","2.10","188"
"5CQE","B","2.10","188"
"5CR8","A","2.05","113"
"5CR8","D","2.05","113"
"5CRB","A","2.00","193"
"5CRB","B","2.00","193"
"5CRW","A","1.60","247"
"5CS0","A","2.50","243"
"5CS0","B","2.50","243"
"5CS2","A","1.65","201"
"5CSD","A","1.45","159"
"5CSD","B","1.45","159"
"5CSD","C","1.45","159"
"5CSD","D","1.45","159"
"5CSF","C","2.40","55"
"5CSR","D","1.94","226"
"5CSR","A","1.94","226"
"5CSR","B","1.94","226"
"5CSR","C","1.94","226"
"5CTA","A","1.24","180"
"5CTD","A","1.60","71"
"5CTT","B","1.70","55"
"5CUK","A","2.10","120"
"5CUO","A","1.54","202"
"5CUO","B","1.54","202"
"5CUW","A","1.89","195"
"5CV0","B","1.90","192"
"5CV0","A","1.90","192"
"5CVW","A","1.25","153"
"5CWT","D","2.50","54"
"5CWT","A","2.50","54"
"5CWT","B","2.50","54"
"5CWT","C","2.50","54"
"5CX2","A","2.21","55"
"5CXM","C","1.70","110"
"5CXM","D","1.70","110"
"5CXM","A","1.70","110"
"5CXM","B","1.70","110"
"5CXO","A","1.80","148"
"5CXO","B","1.80","148"
"5CXX","B","1.55","275"
"5CXX","C","1.55","275"
"5CXX","A","1.55","275"
"5CYA","A","2.00","268"
"5CYA","B","2.00","268"
"5CYB","A","2.10","152"
"5CYS","A","2.45","204"
"5CYV","A","1.52","146"
"5CYV","B","1.52","146"
"5CYW","B","2.00","152"
"5CYZ","C","1.84","105"
"5CZ1","A","1.70","169"
"5CZ1","B","1.70","169"
"5CZ1","C","1.70","169"
"5CZ1","D","1.70","169"
"5CZ3","A","2.50","205"
"5CZ3","B","2.50","205"
"5CZD","B","2.34","85"
"5CZX","B","2.10","271"
"5CZX","A","2.10","271"
"5D0I","A","1.90","97"
"5D0I","B","1.90","97"
"5D1I","A","2.00","131"
"5D1I","B","2.00","131"
"5D1K","B","1.78","133"
"5D1R","A","2.00","239"
"5D1R","B","2.00","239"
"5D1V","B","1.74","127"
"5D1V","A","1.74","127"
"5D23","A","1.95","102"
"5D2M","G","2.40","65"
"5D2Q","A","2.40","102"
"5D2S","A","2.20","102"
"5D3A","A","2.49","82"
"5D3A","B","2.49","82"
"5D3K","A","1.70","269"
"5D3X","A","1.69","167"
"5D3X","B","1.69","167"
"5D4N","A","1.60","108"
"5D4N","B","1.60","108"
"5D4N","C","1.60","108"
"5D4R","B","2.07","88"
"5D4R","A","2.07","88"
"5D4S","A","1.97","88"
"5D4S","B","1.97","88"
"5D4V","C","1.60","268"
"5D4V","D","1.60","268"
"5D4V","A","1.60","268"
"5D4V","B","1.60","268"
"5D50","L","2.49","199"
"5D50","C","2.49","199"
"5D50","H","2.49","86"
"5D50","M","2.49","86"
"5D50","D","2.49","199"
"5D50","I","2.49","199"
"5D50","N","2.49","86"
"5D50","E","2.49","86"
"5D50","J","2.49","199"
"5D50","A","2.49","199"
"5D50","O","2.49","86"
"5D50","F","2.49","86"
"5D50","K","2.49","199"
"5D50","B","2.49","199"
"5D50","P","2.49","86"
"5D50","G","2.49","86"
"5D5K","B","1.90","98"
"5D5N","A","2.44","175"
"5D5W","B","2.35","104"
"5D5X","B","2.40","104"
"5D5X","E","2.40","104"
"5D5Y","A","1.03","50"
"5D5Y","B","1.03","50"
"5D60","C","1.90","61"
"5D60","D","1.90","61"
"5D60","A","1.90","61"
"5D60","B","1.90","61"
"5D61","A","1.60","293"
"5D66","A","1.00","198"
"5D66","B","1.00","198"
"5D6J","B","2.25","74"
"5D71","A","2.25","144"
"5D74","A","1.90","273"
"5D74","B","1.90","273"
"5D78","A","1.25","81"
"5D7U","A","1.50","58"
"5D7U","B","1.50","58"
"5D7Z","A","1.73","298"
"5D88","A","1.66","254"
"5D8C","A","2.25","137"
"5D8C","B","2.25","137"
"5D8F","A","2.35","115"
"5D8F","B","2.35","115"
"5D8K","B","1.73","110"
"5D8L","B","2.07","110"
"5D8L","D","2.07","110"
"5D8L","F","2.07","110"
"5D8L","H","2.07","110"
"5D8V","A","0.48","83"
"5D90","A","2.30","136"
"5D90","B","2.30","136"
"5D90","C","2.30","136"
"5D90","D","2.30","136"
"5D94","A","1.53","130"
"5D9G","A","2.15","246"
"5D9G","B","2.15","246"
"5D9I","B","1.70","134"
"5D9I","A","1.70","134"
"5D9R","A","2.05","184"
"5D9V","A","1.69","230"
"5DA5","P","2.06","116"
"5DA5","G","2.06","116"
"5DA5","d","2.06","116"
"5DA5","U","2.06","116"
"5DA5","L","2.06","116"
"5DA5","C","2.06","116"
"5DA5","Z","2.06","116"
"5DA5","Q","2.06","116"
"5DA5","H","2.06","116"
"5DA5","V","2.06","116"
"5DA5","M","2.06","116"
"5DA5","D","2.06","116"
"5DA5","a","2.06","116"
"5DA5","R","2.06","116"
"5DA5","I","2.06","116"
"5DA5","W","2.06","116"
"5DA5","N","2.06","116"
"5DA5","E","2.06","116"
"5DA5","b","2.06","116"
"5DA5","S","2.06","116"
"5DA5","J","2.06","116"
"5DA5","A","2.06","116"
"5DA5","X","2.06","116"
"5DA5","O","2.06","116"
"5DA5","F","2.06","116"
"5DA5","c","2.06","116"
"5DA5","T","2.06","116"
"5DA5","K","2.06","116"
"5DA5","B","2.06","116"
"5DA5","Y","2.06","116"
"5DAE","A","1.40","65"
"5DAE","B","1.40","65"
"5DAF","A","2.37","140"
"5DAG","A","1.60","208"
"5DAY","A","2.33","208"
"5DAY","B","2.33","208"
"5DBR","C","2.25","51"
"5DC4","B","1.48","95"
"5DCF","A","2.30","275"
"5DCL","A","1.41","243"
"5DCL","B","1.41","243"
"5DCQ","F","1.83","271"
"5DCQ","D","1.83","271"
"5DCQ","E","1.83","271"
"5DE3","A","1.42","169"
"5DEQ","A","1.95","228"
"5DEQ","B","1.95","228"
"5DET","A","1.95","98"
"5DET","B","1.95","98"
"5DF6","A","1.78","255"
"5DFF","A","1.57","276"
"5DFF","B","1.57","276"
"5DFH","A","1.95","276"
"5DFH","B","1.95","276"
"5DFI","A","1.63","276"
"5DFI","B","1.63","276"
"5DFK","A","2.40","217"
"5DFT","E","2.50","101"
"5DFT","J","2.50","101"
"5DFT","A","2.50","101"
"5DFT","F","2.50","101"
"5DFT","B","2.50","101"
"5DFT","G","2.50","101"
"5DFT","C","2.50","101"
"5DFT","H","2.50","101"
"5DFT","D","2.50","101"
"5DFT","I","2.50","101"
"5DFY","A","1.60","215"
"5DG0","A","1.80","276"
"5DG0","B","1.80","276"
"5DGG","A","1.93","190"
"5DGG","B","1.93","190"
"5DGJ","A","1.00","188"
"5DHD","A","1.27","100"
"5DHM","B","1.90","53"
"5DHM","C","1.90","282"
"5DHM","D","1.90","282"
"5DHM","A","1.90","53"
"5DHV","N","2.30","65"
"5DHV","M","2.30","65"
"5DI3","B","2.50","263"
"5DIC","A","1.18","117"
"5DIH","C","2.44","205"
"5DIH","D","2.44","205"
"5DIH","E","2.44","205"
"5DIH","A","2.44","205"
"5DIH","F","2.44","205"
"5DIH","B","2.44","205"
"5DIK","B","1.90","121"
"5DIK","C","1.90","121"
"5DIK","A","1.90","121"
"5DIL","A","2.01","141"
"5DIL","B","2.01","141"
"5DJH","A","1.45","288"
"5DJO","A","1.74","174"
"5DJO","B","1.74","174"
"5DKA","A","1.55","232"
"5DKA","B","1.55","232"
"5DLE","A","1.55","113"
"5DLE","B","1.55","113"
"5DLE","C","1.55","113"
"5DLE","D","1.55","113"
"5DLO","A","1.40","133"
"5DLY","A","1.50","266"
"5DMA","A","1.53","56"
"5DMB","D","2.30","83"
"5DMP","A","1.79","169"
"5DN4","A","1.80","175"
"5DN7","A","2.20","293"
"5DNL","C","1.53","176"
"5DNL","A","1.53","176"
"5DNL","B","1.53","176"
"5DNO","A","1.80","178"
"5DO4","H","1.86","258"
"5DOC","A","1.94","203"
"5DOC","B","1.94","203"
"5DOF","A","1.70","163"
"5DOF","B","1.70","163"
"5DOF","C","1.70","163"
"5DOF","D","1.70","163"
"5DOI","F","2.20","128"
"5DOI","G","2.20","128"
"5DOI","H","2.20","128"
"5DOI","E","2.20","128"
"5DOK","B","2.30","204"
"5DOK","A","2.30","204"
"5DOM","A","1.69","122"
"5DOR","D","2.50","176"
"5DOR","A","2.50","176"
"5DOR","B","2.50","176"
"5DOR","C","2.50","176"
"5DQS","D","2.10","90"
"5DRF","A","1.14","250"
"5DS2","B","1.85","95"
"5DS2","C","1.85","95"
"5DS2","D","1.85","95"
"5DS2","E","1.85","95"
"5DS2","A","1.85","95"
"5DS2","F","1.85","95"
"5DTH","A","1.95","111"
"5DTH","B","1.95","111"
"5DTH","C","1.95","111"
"5DTH","D","1.95","111"
"5DUI","A","2.31","111"
"5DUI","B","2.31","111"
"5DUK","A","2.35","77"
"5DUK","B","2.35","77"
"5DUY","B","2.12","181"
"5DUY","C","2.12","181"
"5DUY","D","2.12","181"
"5DUY","E","2.12","181"
"5DUY","A","2.12","181"
"5DUY","F","2.12","181"
"5DVB","E","2.20","217"
"5DVB","J","2.20","217"
"5DVB","A","2.20","217"
"5DVB","F","2.20","217"
"5DVB","B","2.20","217"
"5DVB","G","2.20","217"
"5DVB","C","2.20","217"
"5DVB","H","2.20","217"
"5DVB","D","2.20","217"
"5DVB","I","2.20","217"
"5DWA","A","1.50","278"
"5DWA","B","1.50","278"
"5DWB","B","2.40","278"
"5DWB","A","2.40","278"
"5DWC","A","2.50","278"
"5DWD","A","1.66","240"
"5DWD","B","1.66","240"
"5DXL","A","1.57","286"
"5DYM","A","1.89","117"
"5DYV","D","2.50","160"
"5DYV","E","2.50","160"
"5DYV","A","2.50","160"
"5DYV","F","2.50","160"
"5DYV","B","2.50","160"
"5DYV","G","2.50","160"
"5DYV","C","2.50","160"
"5DYV","H","2.50","160"
"5DZ8","A","2.41","169"
"5DZ8","B","2.41","169"
"5DZO","A","1.30","107"
"5E01","A","2.30","128"
"5E01","B","2.30","128"
"5E05","A","2.30","284"
"5E0Y","A","2.00","72"
"5E0Z","A","2.00","136"
"5E10","A","1.80","133"
"5E12","A","2.21","204"
"5E12","B","2.21","204"
"5E16","A","1.65","143"
"5E1L","A","2.15","200"
"5E1N","A","1.00","148"
"5E1V","A","1.87","274"
"5E1V","B","1.87","274"
"5E2C","A","1.70","132"
"5E2C","B","1.70","132"
"5E3B","A","1.60","181"
"5E46","A","1.85","209"
"5E46","B","1.85","209"
"5E4A","A","1.33","137"
"5E4A","B","1.33","137"
"5E4G","A","1.50","109"
"5E56","A","1.50","117"
"5E57","C","1.98","217"
"5E57","A","1.98","217"
"5E57","B","1.98","217"
"5E5L","A","1.89","223"
"5E5L","B","1.89","223"
"5E5L","C","1.89","223"
"5E5L","D","1.89","223"
"5E5U","B","2.00","199"
"5E5U","D","2.00","199"
"5E5Y","A","1.51","63"
"5E5Y","C","1.51","63"
"5E65","D","2.20","166"
"5E65","B","2.20","166"
"5E69","A","1.85","114"
"5E69","B","1.85","114"
"5E6A","B","2.20","114"
"5E6A","A","2.20","114"
"5E6B","A","2.25","114"
"5E6B","B","2.25","114"
"5E6C","A","2.20","114"
"5E6C","B","2.20","114"
"5E6D","A","2.40","114"
"5E6D","B","2.40","114"
"5E6V","A","1.80","224"
"5E6X","A","1.75","280"
"5E7H","A","1.57","260"
"5E8D","A","2.50","75"
"5E96","A","2.10","180"
"5E9P","A","1.20","86"
"5EA2","C","2.01","276"
"5EA2","E","2.01","276"
"5EA2","G","2.01","276"
"5EA2","A","2.01","276"
"5EAZ","B","2.15","135"
"5EAZ","C","2.15","135"
"5EAZ","D","2.15","135"
"5EAZ","A","2.15","135"
"5EB9","A","2.01","118"
"5ECC","B","1.87","157"
"5ECC","A","1.87","157"
"5ED4","A","2.40","250"
"5ED4","B","2.40","250"
"5ED4","E","2.40","250"
"5ED4","F","2.40","250"
"5ED9","A","2.01","78"
"5ED9","B","2.01","78"
"5ED9","C","2.01","78"
"5EDF","A","1.40","244"
"5EDL","A","1.95","197"
"5EDX","A","1.80","114"
"5EDX","B","1.80","114"
"5EE2","A","1.95","159"
"5EE5","A","2.28","213"
"5EEA","A","2.19","63"
"5EEA","B","2.19","63"
"5EEA","G","2.19","63"
"5EEA","J","2.19","63"
"5EEQ","A","1.60","120"
"5EEQ","B","1.60","120"
"5EEU","H","1.98","74"
"5EEU","V","1.98","74"
"5EEU","M","1.98","74"
"5EEU","D","1.98","74"
"5EEU","R","1.98","74"
"5EEU","I","1.98","74"
"5EEU","N","1.98","74"
"5EEU","E","1.98","74"
"5EEU","S","1.98","74"
"5EEU","J","1.98","74"
"5EEU","A","1.98","74"
"5EEU","O","1.98","74"
"5EEU","F","1.98","74"
"5EEU","T","1.98","74"
"5EEU","K","1.98","74"
"5EEU","B","1.98","74"
"5EEU","P","1.98","74"
"5EEU","G","1.98","74"
"5EEU","U","1.98","74"
"5EEU","L","1.98","74"
"5EEU","C","1.98","74"
"5EEU","Q","1.98","74"
"5EEV","R","1.98","74"
"5EEV","I","1.98","74"
"5EEV","N","1.98","74"
"5EEV","E","1.98","74"
"5EEV","S","1.98","74"
"5EEV","J","1.98","74"
"5EEV","A","1.98","74"
"5EEV","O","1.98","74"
"5EEV","F","1.98","74"
"5EEV","T","1.98","74"
"5EEV","K","1.98","74"
"5EEV","B","1.98","74"
"5EEV","P","1.98","74"
"5EEV","G","1.98","74"
"5EEV","U","1.98","74"
"5EEV","L","1.98","74"
"5EEV","C","1.98","74"
"5EEV","Q","1.98","74"
"5EEV","H","1.98","74"
"5EEV","V","1.98","74"
"5EEV","M","1.98","74"
"5EEV","D","1.98","74"
"5EEW","S","1.98","74"
"5EEW","J","1.98","74"
"5EEW","A","1.98","74"
"5EEW","O","1.98","74"
"5EEW","F","1.98","74"
"5EEW","T","1.98","74"
"5EEW","K","1.98","74"
"5EEW","B","1.98","74"
"5EEW","P","1.98","74"
"5EEW","G","1.98","74"
"5EEW","U","1.98","74"
"5EEW","L","1.98","74"
"5EEW","C","1.98","74"
"5EEW","Q","1.98","74"
"5EEW","H","1.98","74"
"5EEW","V","1.98","74"
"5EEW","M","1.98","74"
"5EEW","D","1.98","74"
"5EEW","R","1.98","74"
"5EEW","I","1.98","74"
"5EEW","N","1.98","74"
"5EEW","E","1.98","74"
"5EEX","F","1.98","74"
"5EEX","T","1.98","74"
"5EEX","K","1.98","74"
"5EEX","B","1.98","74"
"5EEX","P","1.98","74"
"5EEX","G","1.98","74"
"5EEX","U","1.98","74"
"5EEX","L","1.98","74"
"5EEX","C","1.98","74"
"5EEX","Q","1.98","74"
"5EEX","H","1.98","74"
"5EEX","V","1.98","74"
"5EEX","M","1.98","74"
"5EEX","D","1.98","74"
"5EEX","R","1.98","74"
"5EEX","I","1.98","74"
"5EEX","N","1.98","74"
"5EEX","E","1.98","74"
"5EEX","S","1.98","74"
"5EEX","J","1.98","74"
"5EEX","A","1.98","74"
"5EEX","O","1.98","74"
"5EEY","P","1.98","74"
"5EEY","G","1.98","74"
"5EEY","U","1.98","74"
"5EEY","L","1.98","74"
"5EEY","C","1.98","74"
"5EEY","Q","1.98","74"
"5EEY","H","1.98","74"
"5EEY","V","1.98","74"
"5EEY","M","1.98","74"
"5EEY","D","1.98","74"
"5EEY","R","1.98","74"
"5EEY","I","1.98","74"
"5EEY","N","1.98","74"
"5EEY","E","1.98","74"
"5EEY","S","1.98","74"
"5EEY","J","1.98","74"
"5EEY","A","1.98","74"
"5EEY","O","1.98","74"
"5EEY","F","1.98","74"
"5EEY","T","1.98","74"
"5EEY","K","1.98","74"
"5EEY","B","1.98","74"
"5EEZ","Q","1.98","74"
"5EEZ","H","1.98","74"
"5EEZ","V","1.98","74"
"5EEZ","M","1.98","74"
"5EEZ","D","1.98","74"
"5EEZ","R","1.98","74"
"5EEZ","I","1.98","74"
"5EEZ","N","1.98","74"
"5EEZ","E","1.98","74"
"5EEZ","S","1.98","74"
"5EEZ","J","1.98","74"
"5EEZ","A","1.98","74"
"5EEZ","O","1.98","74"
"5EEZ","F","1.98","74"
"5EEZ","T","1.98","74"
"5EEZ","K","1.98","74"
"5EEZ","B","1.98","74"
"5EEZ","P","1.98","74"
"5EEZ","G","1.98","74"
"5EEZ","U","1.98","74"
"5EEZ","L","1.98","74"
"5EEZ","C","1.98","74"
"5EF0","D","1.98","74"
"5EF0","R","1.98","74"
"5EF0","I","1.98","74"
"5EF0","N","1.98","74"
"5EF0","E","1.98","74"
"5EF0","S","1.98","74"
"5EF0","J","1.98","74"
"5EF0","A","1.98","74"
"5EF0","O","1.98","74"
"5EF0","F","1.98","74"
"5EF0","T","1.98","74"
"5EF0","K","1.98","74"
"5EF0","B","1.98","74"
"5EF0","P","1.98","74"
"5EF0","G","1.98","74"
"5EF0","U","1.98","74"
"5EF0","L","1.98","74"
"5EF0","C","1.98","74"
"5EF0","Q","1.98","74"
"5EF0","H","1.98","74"
"5EF0","V","1.98","74"
"5EF0","M","1.98","74"
"5EF1","N","1.98","74"
"5EF1","E","1.98","74"
"5EF1","S","1.98","74"
"5EF1","J","1.98","74"
"5EF1","A","1.98","74"
"5EF1","O","1.98","74"
"5EF1","F","1.98","74"
"5EF1","T","1.98","74"
"5EF1","K","1.98","74"
"5EF1","B","1.98","74"
"5EF1","P","1.98","74"
"5EF1","G","1.98","74"
"5EF1","U","1.98","74"
"5EF1","L","1.98","74"
"5EF1","C","1.98","74"
"5EF1","Q","1.98","74"
"5EF1","H","1.98","74"
"5EF1","V","1.98","74"
"5EF1","M","1.98","74"
"5EF1","D","1.98","74"
"5EF1","R","1.98","74"
"5EF1","I","1.98","74"
"5EF2","O","1.98","74"
"5EF2","F","1.98","74"
"5EF2","T","1.98","74"
"5EF2","K","1.98","74"
"5EF2","B","1.98","74"
"5EF2","P","1.98","74"
"5EF2","G","1.98","74"
"5EF2","U","1.98","74"
"5EF2","L","1.98","74"
"5EF2","C","1.98","74"
"5EF2","Q","1.98","74"
"5EF2","H","1.98","74"
"5EF2","V","1.98","74"
"5EF2","M","1.98","74"
"5EF2","D","1.98","74"
"5EF2","R","1.98","74"
"5EF2","I","1.98","74"
"5EF2","N","1.98","74"
"5EF2","E","1.98","74"
"5EF2","S","1.98","74"
"5EF2","J","1.98","74"
"5EF2","A","1.98","74"
"5EF3","B","1.98","74"
"5EF3","P","1.98","74"
"5EF3","G","1.98","74"
"5EF3","U","1.98","74"
"5EF3","L","1.98","74"
"5EF3","C","1.98","74"
"5EF3","Q","1.98","74"
"5EF3","H","1.98","74"
"5EF3","V","1.98","74"
"5EF3","M","1.98","74"
"5EF3","D","1.98","74"
"5EF3","R","1.98","74"
"5EF3","I","1.98","74"
"5EF3","N","1.98","74"
"5EF3","E","1.98","74"
"5EF3","S","1.98","74"
"5EF3","J","1.98","74"
"5EF3","A","1.98","74"
"5EF3","O","1.98","74"
"5EF3","F","1.98","74"
"5EF3","T","1.98","74"
"5EF3","K","1.98","74"
"5EGB","A","1.98","144"
"5EGL","B","2.10","176"
"5EGL","C","2.10","176"
"5EGL","A","2.10","176"
"5EH1","A","1.80","231"
"5EH2","E","2.05","144"
"5EH2","F","2.05","144"
"5EHA","A","1.35","153"
"5EI9","E","1.92","144"
"5EI9","F","1.92","144"
"5EID","A","2.00","168"
"5EIK","A","2.30","258"
"5EIM","A","1.54","163"
"5EIM","B","1.54","163"
"5EIP","A","1.49","134"
"5EIP","B","1.49","134"
"5EIU","A","1.91","141"
"5EIU","D","1.91","141"
"5EJ0","A","1.90","237"
"5EJD","M","2.49","77"
"5EJD","E","2.49","77"
"5EJD","O","2.49","77"
"5EJD","G","2.49","77"
"5EJD","I","2.49","77"
"5EJD","A","2.49","77"
"5EJD","K","2.49","77"
"5EJD","C","2.49","77"
"5EK5","A","2.26","129"
"5EK5","B","2.26","129"
"5EKI","F","1.90","79"
"5EKI","B","1.90","79"
"5EKI","C","1.90","79"
"5EKI","D","1.90","79"
"5EKI","E","1.90","79"
"5EKI","A","1.90","79"
"5EKZ","A","2.00","294"
"5EL3","D","1.59","113"
"5EL3","A","1.59","113"
"5EL3","B","1.59","113"
"5EL3","C","1.59","113"
"5EL9","A","1.10","205"
"5ELB","C","1.08","103"
"5ELB","H","1.08","103"
"5ELB","D","1.08","103"
"5ELB","I","1.08","103"
"5ELB","E","1.08","103"
"5ELB","J","1.08","103"
"5ELB","A","1.08","103"
"5ELB","F","1.08","103"
"5ELB","B","1.08","103"
"5ELB","G","1.08","103"
"5ELH","A","1.80","145"
"5ELH","B","1.80","145"
"5ELK","A","2.30","133"
"5ELR","C","2.30","136"
"5ELR","D","2.30","136"
"5ELT","B","2.13","162"
"5ELT","A","2.13","162"
"5EM0","A","1.10","135"
"5EMB","A","0.85","101"
"5EMC","A","2.30","94"
"5EMC","B","2.30","94"
"5EMI","A","1.12","180"
"5EMP","A","2.30","94"
"5EMP","B","2.30","94"
"5EMQ","B","2.30","94"
"5EMQ","A","2.30","94"
"5EN2","C","1.82","141"
"5ENF","A","1.37","131"
"5ENU","A","1.35","161"
"5ENU","B","1.35","161"
"5EOF","A","2.05","82"
"5EOF","B","2.05","82"
"5EOV","A","1.70","220"
"5EP2","A","1.42","256"
"5EP6","B","1.45","58"
"5EP6","D","1.45","58"
"5EPA","D","2.24","279"
"5EPA","E","2.24","279"
"5EPA","A","2.24","279"
"5EPA","F","2.24","279"
"5EPA","B","2.24","279"
"5EPA","C","2.24","279"
"5EPE","A","1.90","248"
"5EPW","B","1.50","130"
"5EPW","A","1.50","130"
"5EQ0","A","1.18","55"
"5EQ7","A","1.19","277"
"5EQZ","A","1.80","146"
"5ERC","A","2.05","177"
"5ESC","A","2.00","133"
"5ESC","B","2.00","133"
"5ESC","C","2.00","133"
"5ESC","D","2.00","133"
"5ESW","A","2.40","197"
"5ESW","B","2.40","197"
"5ET0","B","2.30","54"
"5ET0","D","2.30","54"
"5EU0","A","1.60","224"
"5EV3","A","1.50","201"
